0,4341.089887640449
1,3180.8988764044943
2,4735.932584269663
3,4544.494382022472
4,4455.370786516854
5,4076.0561797752807
6,4500.370786516854
7,4988.52808988764
8,3217.61797752809
9,4760.247191011236
10,3611.3370786516853
11,3764.213483146067
12,4799.651685393258
13,3164.179775280899
14,3350.9775280898884
15,3673.134831460674
16,3923.9325842696626
17,4286.370786516854
18,4675.213483146067
19,3681.61797752809
20,4164.573033707865
21,4397.52808988764
22,4089.651685393258
23,4224.775280898876
24,5301.606741573034
25,3793.775280898876
26,3972.573033707865
27,3956.8539325842703
28,4596.168539325843
29,4100.011235955056
30,4078.651685393258
31,3468.134831460674
32,3763.292134831461
33,2432.5393258426966
34,4073.011235955056
35,4301.730337078652
36,5146.52808988764
37,3515.8539325842703
38,4250.775280898876
39,2817.4606741573034
40,4520.292134831461
41,4489.168539325843
42,5110.52808988764
43,4704.808988764045
44,4936.292134831461
45,3791.292134831461
46,3151.61797752809
47,3592.3370786516853
48,4894.247191011236
49,3796.4943820224717
50,4697.730337078652
51,2789.1011235955057
52,4652.887640449438
53,4560.932584269663
54,4406.089887640449
55,4630.887640449438
56,3475.775280898876
57,4914.651685393258
58,4211.651685393258
59,5696.966292134832
60,4729.52808988764
61,3616.775280898876
62,4896.52808988764
63,4593.370786516854
64,5001.966292134832
65,3458.3370786516853
66,3639.775280898876
67,2687.8988764044943
68,4204.775280898876
69,4611.292134831461
70,4206.134831460674
71,4534.573033707865
72,3606.213483146067
73,2961.179775280899
74,4259.134831460674
75,4545.573033707865
76,4454.292134831461
77,5184.685393258427
78,5016.887640449438
79,4236.808988764045
80,3946.573033707865
81,3744.573033707865
82,3347.696629213483
83,4340.85393258427
84,3788.696629213483
85,2633.134831460674
86,4497.573033707865
87,3190.179775280899
88,5098.247191011236
89,3758.573033707865
90,4148.011235955056
91,3815.573033707865
92,4199.730337078652
93,3827.696629213483
94,3943.292134831461
95,4709.089887640449
96,3034.8988764044943
97,4218.168539325843
98,3888.0561797752807
99,4504.449438202247
100,5025.292134831461
101,4430.52808988764
102,3234.61797752809
103,3566.3370786516853
104,4577.370786516854
105,4928.606741573034
106,4374.85393258427
107,4119.213483146067
108,4351.292134831461
109,4419.932584269663
110,4148.775280898876
111,3613.9775280898884
112,4113.494382022472
113,3748.651685393258
114,3346.134831460674
115,5593.123595505618
116,4277.449438202247
117,4279.213483146067
118,4378.011235955056
119,4176.089887640449
120,3510.8539325842703
121,4619.213483146067
122,2045.1797752808989
123,2841.61797752809
124,3281.5393258426966
125,2601.4606741573034
126,4413.213483146067
127,4666.449438202247
128,4247.808988764045
129,4429.573033707865
130,5024.370786516854
131,4021.775280898876
132,4733.932584269663
133,4063.4943820224717
134,4279.730337078652
135,4751.089887640449
136,4778.651685393258
137,3858.011235955056
138,2570.6629213483147
139,3016.4943820224717
140,4799.887640449438
141,4418.089887640449
142,3699.696629213483
143,3588.3370786516853
144,3652.696629213483
145,3188.8988764044943
146,4444.730337078652
147,4714.808988764045
148,3511.3370786516853
149,4610.52808988764
